id,date,speaker,statement,label_fnn,word_count,text_length
16949,2019-06-06T09:00:00-04:00,Michael Bennet,"""The vast majority of Americans believe that climate change is real and we need to do something about it.""",real,680,4152
5774,2012-04-23T07:30:00-04:00,John Wisniewski,"""If you're earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.""",real,544,3019
4233,2011-08-04T16:04:47-04:00,Jennifer Granholm,"""I cut more as a percentage out of government than any state in the country this past decade. And where is Michigan in terms of its economic growth? Cutting did not result in economic growth.""",real,1389,8124
4334,2011-08-24T10:21:39-04:00,Donna Brazile,"""Over the last four years, 53 percent of black wealth has just disappeared.""",real,700,4129
591,2008-07-28T00:00:00-04:00,Chain email,"Obama ""shunned the opportunity to talk to soldiers to thank them for their service.""",fake,577,3295
5866,2012-05-07T06:00:00-04:00,Bob McDonnell,"The U.S. economy is ""recovering slower than Europe """,fake,681,3947
7672,2013-04-19T14:16:23-04:00,Bloggers,"Proposed immigration legislation would give new immigrants ""a taxpayer-funded cellular phone.""",fake,714,4257
17556,2019-11-19T11:04:26-05:00,Rob Wittman,"""Thereâs actually been more subpoenas issued by the (U.S. House) majority than bills passed.""",fake,882,5460
11117,2015-07-28T11:20:01-04:00,NumbersUSA,"""More than half of all drivers' licenses issued in California this year have gone to illegal aliens.""",real,434,2558
17031,2019-06-28T12:32:58-04:00,Viral image,Says Rudy Giuliani filed for Nancy Pelosiâs impeachment.,fake,434,2630
5535,2012-03-21T09:00:00-04:00,David A. Clarke Jr.,"Says Milwaukee County Executive Chris Abele ""eliminated"" sheriffâs office funding for providing security for presidential and presidential campaign visits.",real,725,4546
5159,2012-01-18T12:42:29-05:00,Mitt Romney,"The U.S. military is at risk of losing its ""military superiority"" because ""our Navy is smaller than it's been since 1917. Our Air Force is smaller and older than any time since 1947.""",fake,1815,10443
8170,2013-08-19T06:01:00-04:00,Eric Cantor,"Under Obamacare, ""The IRS will have access to the American peopleâs protected health care information.""",fake,674,4125
6343,2012-07-27T10:43:51-04:00,Priorities USA Action,Says Romney had the uniforms for the 2002 Winter Olympic games made in Burma.,fake,831,5000
3411,2011-03-14T10:37:23-04:00,Stephen Wise,"""Seven of the 10"" school districts with the lowest graduation rate for African-American boys in the country are in Florida.",real,660,4080
2515,2010-10-02T00:01:00-04:00,David Cicilline,"""The Republican candidate [John Loughlin] has talked about privatizing Social Security ... so we know where he stands on the issue.""",real,912,5481
14323,2017-07-17T08:37:19-04:00,Mike Pence,"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""",fake,800,4848
12134,2016-03-25T23:57:19-04:00,Vicky Hartzler,"""We have less Americans working now than in the â70s.""",fake,490,2866
17579,2019-11-21T17:00:14-05:00,Facebook posts,"Says Maxine Waters, Nancy Pelosi and Bernie Sanders have passed six bills in a combined 67 years.",fake,435,2638
11710,2015-12-20T10:47:44-05:00,Paul Ryan,"The Affordable Care Act is ""making families pay double-digit premium increases.""",real,892,5388
17866,2020-02-05T10:57:37-05:00,Tammy Baldwin,"âOver the past two years, climate and weather disaster damage has cost the U.S. over $400 billion.â",real,603,3742
10377,2015-01-13T00:00:00-05:00,Facebook posts,"""In 1913, it was legal to mail children.""",fake,800,4542
6293,2012-07-23T07:30:00-04:00,Chris Christie,"""I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.""",fake,570,3418
10835,2015-05-14T11:55:00-04:00,Elizabeth Warren,"Proposed fast-track legislation allows presidents to ""easily use a future trade deal to override our domestic financial rules.""",real,1562,9562
10851,2015-05-19T00:00:00-04:00,Akbar Al Baker,The average age of planes in the Qatar Airways fleet is about four years while Delta Air Lines flies planes that are 35 years old.,fake,791,4634
6143,2012-06-22T06:00:00-04:00,Nathan Deal,"""Since the beginning of the economic downturn in FY 2008, the state workforce has been reduced by 12.4 percent as part of overall cost savings measures to balance the budget to reduce revenues.""",fake,783,4759
1389,2010-01-12T21:39:27-05:00,Newt Gingrich,"A recent Obama executive order could ""lead to a number of investigations by Interpol in the United States, potentially aimed at American officials.""",fake,1301,8114
16532,2019-02-27T09:40:01-05:00,Viral image,"Says Alexandria Ocasio-Cortez said, ""We must block Trump from stopping the return of the heroic Alabama mother from ISIS. In many ways she is more of a hero then our veterans. Welcome home sister!""",fake,285,1689
3280,2011-02-22T06:00:00-05:00,Distilled Spirits Council of the United States,Sunday liquor sales could generate $3.4 million to $4.8 million a year in additional sales tax revenue for Georgia.,real,797,4658
15730,2018-08-14T13:48:57-04:00,Jeff Denham,"China has ""not acted so well with our elections. Theyâve tampered with our elections quite a bit.""",fake,1156,7159
8202,2013-08-29T09:30:00-04:00,Mike Huckabee,"""Americaâs gun-related homicide rate â¦ would be about the same as Belgiumâs if you left out California, Illinois, D.C. and New Jersey, places with some of the strictest gun control laws in the U.S.""",fake,499,2893
6598,2012-08-30T23:48:54-04:00,Mitt Romney,"""The majority of Americans now doubt that our children will have a better future.""",real,299,1762
2447,2010-09-23T09:00:00-04:00,Ron Johnson,"Washington politicians ""run Social Security like a Ponzi scheme.""",fake,1240,7187
13686,2017-02-01T13:50:08-05:00,Ted Lieu,"""The chances of being killed by a refugee committing a terrorist act is 1 in 3.6 billion.""",real,1279,7590
17843,2020-01-29T13:48:34-05:00,Bloggers,An MSNBC reporter was fired for using a racial slur while covering the Kobe Bryant helicopter crash.,fake,271,1573
3645,2011-04-25T06:00:00-04:00,Sherrod Brown,"""Foreign companies in the United States have a significantly higher unionization rate than other companies overall.""",real,430,2733
3334,2011-03-02T06:00:00-05:00,Liberal Blogger,"Under a proposed Georgia law, ""women who miscarry could become felons.""",real,889,5308
2802,2010-11-12T09:50:00-05:00,Americans For Tax Reform,"""It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Strickland's income tax hike was defeated soundly on Tuesday.""",real,522,3020
14572,2017-09-27T11:14:35-04:00,Cory Gardner,"North Korea is ""the fifth or fourth most sanctioned nation.""",real,734,4463
2690,2010-10-25T18:39:41-04:00,Kendrick Meek,"""The Taliban has been there for years and years, I mean, hundreds of thousands of years.""",fake,988,5636
12365,2016-05-11T01:20:16-04:00,Loretta Sanchez,"""The Brady Campaign has given me a 100 percent, not 99, 100 percent rating.""",real,520,2989
5143,2012-01-14T00:00:00-05:00,Rob Cornilles,The proposed Keystone XL oil pipeline is a bipartisan proposal.,real,305,1848
11648,2015-12-07T00:00:00-05:00,Kevin de LeÃ³n,"California has ""robust job growth that outpaces the rest of the nation.""",real,584,3487
9841,2014-08-31T11:00:00-04:00,Mary Burke,"""Wisconsinâs dead last in Midwest job growth.""",real,714,4118
12565,2016-06-24T10:00:00-04:00,Hillary Clinton,"As a result of Roe vs. Wade, ""Americaâs maternal mortality rate dropped dramatically.""",real,740,4447
2984,2010-12-20T11:23:37-05:00,Bob Marshall,"Those who fail to buy health insurance under ""Obamacare"" face the threat of jail time.",fake,726,4269
14347,2017-07-21T15:41:51-04:00,Donald Trump,"During the Nixon Watergate investigation, ""out of courtesy, the FBI started reporting to the Department of Justice. But there was nothing official.""",fake,858,5176
14242,2017-06-21T16:02:15-04:00,Ken Paxton,"Says Barack Obama ""acknowledged over 20 times"" that his administrationâs Deferred Action for Parents of Americans ""immigration edict was a violation of law and the separation of powers.""",fake,1413,8436
1569,2010-03-10T18:58:11-05:00,George Will,"""When we started this health care debate a year ago, 85 percent of the American people had health insurance, and 95 percent of the 85 percent were happy with it.""",real,856,5536
2804,2010-11-16T10:25:12-05:00,Mike Haridopolos,"""This is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.""",real,1055,6220
8463,2013-10-27T05:00:00-04:00,Chris Abele,"""Weâre second only to Boston in college students per capita.""",fake,846,5155
12720,2016-07-19T22:36:42-04:00,Chris Christie,"Says ""(Clinton) called President Assad a âreformer.â She called Assad a âdifferent kind of leader.â """,real,818,4745
13078,2016-09-16T10:43:33-04:00,Pat Toomey,McGinty previously told a local community newspaper in her native Philadelphia that she 'has found an alarming undercurrent of misinformed people in the 'T' part of the state' outside of Philadelphia and Pittsburgh.,fake,607,3680
7818,2013-05-24T03:00:00-04:00,Carolyn Tomei,"Says, ""In Oregon in 2010, 49 percent of all pregnancies were unintended.""",real,621,3616
2248,2010-08-18T13:00:00-04:00,Steve LaTourette,"""Since the president became the president, we have lost 3.3 million jobs in the private sector. But you know who's done OK and who's not complaining today? The public sector. We've gained 590,000 public sector jobs.""",real,768,4594
3991,2011-06-24T09:00:00-04:00,Scott Walker,Says critics who say he cut Medicaid are wrong; his budget added $1.2 billion to the program,real,1331,7984
15107,2018-03-06T16:21:35-05:00,Donald Trump,"The 2018 Academy Awards show was the ""lowest rated Oscars in HISTORY.""",real,527,3108
16059,2018-10-23T10:43:51-04:00,Chaz Beasley,"""For perspective, Special Session costs you $50k, every single day. Thatâs roughly the average teacherâs salary in NC.""",real,527,3154
10534,2015-02-20T14:51:16-05:00,Rebecca  Blank,"UW-Madison ""spent down reserves"" as it was told to do two years ago and, facing new state budget cuts, has ""no more reserves to spend down.""",real,662,3797
10504,2015-02-12T17:31:35-05:00,Rick Perry,"""Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.""",fake,779,4488
5328,2012-02-09T09:00:00-05:00,Presente.org,"""91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college,"" but Marco Rubio opposes it.",real,1225,7240
18211,2020-03-23T11:45:49-04:00,Facebook posts,Says âSenator Joe Manchin hit (an) all time low saying seniors and the disabled did not need the relief package $1000 on Fox News.â,real,491,2875
14482,2017-08-30T17:30:20-04:00,Ted Cruz,"""Two-thirds of the (Hurricane Sandy relief) bill had nothing to do with Sandy.""",fake,778,4679
15826,2018-09-10T10:00:00-04:00,Martha McSally,"""While we were in harmâs way in uniform, Kyrsten Sinema was protesting us in a pink tutu and denigrating our service.""",fake,1118,6481
8617,2013-12-03T13:49:43-05:00,Bob Corker,"""The administration was kicking and screaming all the way with these sanctions being put in place (on Iran).""",fake,1024,6060
4178,2011-07-25T17:33:01-04:00,Arianna Huffington,"""Most countries have no debt ceiling.""",real,1129,6759
5948,2012-05-18T15:18:00-04:00,U.S. Chamber of Commerce,"""A Florida judge ruled parts of Obamacare unconstitutional.""",real,894,5431
11220,2015-08-20T17:48:13-04:00,JuliÃ¡n Castro,"""Less than half of the poorest American households have a home Internet subscription.""",real,703,4457
11674,2015-12-14T16:11:50-05:00,Ted Cruz,"""Mike Morell testified and told Congress that the reason Obama has not bombed ISIS'Â oil fields is they're concerned about global warming.""",fake,1135,6837
5265,2012-01-27T16:39:41-05:00,Mitt Romney,"""I've never voted for a Democrat when there was a Republican on the ballot.""",real,1015,5967
16152,2018-11-01T17:10:00-04:00,Donald Trump,"""Democrats let him (cop killer Luis Bracamontes) into our country,"" and ""Democrats let him stay.""",fake,966,6006
6232,2012-07-10T16:04:03-04:00,MoveOn.org,"""Every one of the 67 supervisors of elections"" in Florida refused to carry out the effort to remove noncitizens from the voter rolls.",fake,1512,9089
7147,2012-12-07T06:00:00-05:00,Alex Wan,"""The city of Atlanta has one of the highest lesbian, gay, bisexual and transgender populations per capita, ranking third among major American cities.""",real,761,4577
6578,2012-08-30T07:30:00-04:00,Chris Christie,"Says the national health care law puts federal ""bureaucrats between an American citizen and her doctor.""",fake,505,3224
15847,2018-09-12T11:50:44-04:00,Gavin Newsom,"Says John Cox ""parroted, parroted Trump â almost verbatim â on the childrenâs separation issues at the border.""",fake,680,4203
12030,2016-03-08T13:54:38-05:00,Bernie Sanders,"""Almost every poll has shown that Sanders vs. Trump does a lot better than Clinton vs. Trump â¦ and, thatâs true nationally.""",real,667,3971
13251,2016-10-12T13:41:23-04:00,Donald Trump,"Says he won the second debate with Hillary Clinton ""in a landslide"" in ""every poll.""",fake,523,2977
7245,2013-01-11T14:49:08-05:00,BikePortland.org,"Says if you are on your bike in a crosswalk, all you have to do is dip your wheel into the road and cars must legally stop.",real,596,3312
14969,2018-02-01T10:55:31-05:00,Kionne McGhee,"""There were slaves in 1845 who helped construct and build the Old Capitol.""",real,720,4269
6936,2012-10-17T00:35:41-04:00,Mitt Romney,"Says Barack Obama began his presidency ""with an apology tour.""",fake,1095,6582
14574,2017-09-27T11:47:33-04:00,Donald Trump,"""So now they take drugs, literally, and they throw it, a hundred pounds of drugs. They throw it over the wall, they have catapults, but they throw it over the wall, and it lands and it hits somebody on the head.""",real,698,4042
12047,2016-03-10T20:30:12-05:00,Donald Trump,"""As a legislator, (Marco Rubio) flipped on a key vote after making a quick $200,000 from selling the house to the mother of the bill's lobbyist.""",fake,1138,6556
17730,2020-01-07T16:51:16-05:00,Viral image,"Says a photo that shows a group of dead, scorched sheep is from Australia wildfires.",fake,229,1261
2526,2010-10-05T15:28:15-04:00,Rick Scott,"""Alex Sink funneled three quarters of a million dollars in no-bid contracts to Bank of America.""",fake,1431,8297
4893,2011-12-06T06:00:00-05:00,Thomas Brown,"""Most of, if not all of, the [DeKalb school construction] projects always came in on or were under budget.""",real,786,4673
16076,2018-10-24T19:33:04-04:00,Scott Walker,"Says Tony Evers will ""raise the gas tax by as much as a dollar a gallon.""",fake,417,2238
10882,2015-05-29T14:40:19-04:00,Tim Sheehy,"A 50-50 public-private split for paying for a new Milwaukee Bucks arena would ""be much better -- in terms of the portion of the public financing -- than most of the other arena projects done around the country.""",real,746,4300
1506,2010-02-26T16:28:14-05:00,Charlie Crist,"""Speaker Rubio supported gun restrictions that included background checks and waiting periods.""",real,459,2732
14134,2017-05-19T12:58:03-04:00,Maxine Waters,"""You can see visits to Moscow made during the campaign by (Paul) Manafort and others.""",fake,508,2943
490,2008-05-22T00:00:00-04:00,MoveOn.org,"John McCain, ""one of the richest people in a Senate filled with millionaires,"" says the solution to the housing crisis is for people to get a ""second job"" and ""skip their vacations.""",fake,691,4074
16645,2019-03-22T13:18:49-04:00,Children at Risk,"""Right now, only 11 percent of the 15,000 child care providers in Texas are certified as meeting quality standards.""",real,761,4864
6570,2012-08-28T23:45:00-04:00,Chris Christie,"Says ""taxes were raised 115 times in the eight years before I became governor"" and those increases were part of a ""path that led to wealth and jobs and people leaving our state.""",real,381,2104
13574,2016-12-30T14:15:35-05:00,Mark Pocan,"Says Donald Trump's first 17 Cabinet appointments ""have a net worth of more than a third of America.""",real,758,4545
5244,2012-01-25T18:06:12-05:00,Marco Rubio,"Says Mitt Romney ""was one of the first national Republican leaders to endorse"" Marco Rubio.",real,623,3648
14121,2017-05-17T05:00:00-04:00,Scott Walker,"""We are investing more money into education than ever before in the history of Wisconsin.""",fake,707,4096
13385,2016-10-31T18:00:00-04:00,Donald Trump,"Says Barack Obama ""is the first president in modern history not to have a single year of 3 percent growth.""",real,652,3871
4141,2011-07-19T15:53:31-04:00,Ann Marie  Buerkle,"Says that, unlike the U.S. Senate, ""even the Libyan government, in the middle of a civil war, passed a budget on June 15, 2011""",real,1030,6087
2556,2010-10-11T06:00:00-04:00,Jim Marshall,"Said he ""opposed every budget Republican and Democrat.""",real,670,4134
2175,2010-08-03T18:37:44-04:00,Nancy Pelosi,"House Democrats ""have a two-to-one advantage money-wise"" against House Republicans.",real,599,3552
14523,2017-09-14T11:07:34-04:00,Tom Bossert,"The mobilization of the military in response to the storms in Puerto Rico and the U.S. Virgin Islands ""is the largest ever mobilization of our military in a naval and marine operation"" and an Air Force carrier there ""was the first-ever as well.""",fake,641,3806
12263,2016-04-19T18:20:59-04:00,Donald Trump,"The Colorado caucus system for selecting Republican delegates is ""rigged.""",fake,856,5304
5905,2012-05-13T00:01:00-04:00,Terry Gorman,"""When these [undocumented] students graduate from college, they're still illegal aliens. They cannot get a job.""",real,1073,6356
12568,2016-06-23T16:34:09-04:00,Donald Trump,"Says HillaryÂ Clintonâs immigration platform would ""create totally open borders.""",fake,762,4654
3346,2011-03-03T12:04:11-05:00,Jennifer  Shilling,"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",fake,823,5029
3293,2011-02-23T11:21:28-05:00,Eric Bolling,"In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other workers in the United States.",fake,1173,7327
13211,2016-10-06T15:51:02-04:00,Lesley Cohen,"""Itâs bad enough that (Stephen) Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets. But when Silberkraus isnât acting in films that degrade women, heâs stalking them in his personal time.""",fake,893,5190
17191,2019-08-13T16:16:34-04:00,Michael Bloomberg,"""If you go back, you can see Wayne LaPierre, who runs the NRA, testifying in front of Congress in favor of background checks 15 or 20 years ago.""",real,610,3548
1066,2009-06-26T15:34:17-04:00,Michele Bachmann,"ACORN will be a paid partner with the Census Bureau and ""they will be in charge of going door-to-door and collecting data from the American public.""",fake,718,4194
15887,2018-09-21T08:00:00-04:00,Leonard Lance,"Says Democratic congressional candidate Tom Malinowski ""supports a full repeal of the 2017 tax law, which includes vital tax incentives"" for New Jersey communities.",real,1223,7187
1733,2010-04-27T16:13:11-04:00,Daniel Webster,"Gov. Lawton Chiles said ""if I were to become ... become speaker of the House it would be (his) worst nightmare.""",real,613,3718
11667,2015-12-09T15:48:38-05:00,Donald Trump,"Says 25 percent of U.S. Muslims ""agreed that violence against Americans here in the United States is justified as a part of the global jihad.""",fake,994,5998
12348,2016-05-09T14:24:30-04:00,Joe Roman,"Says $15-an-hourÂ proposal in Cleveland is ""the most aggressive minimum wage increase in the country.""",real,663,4011
2597,2010-10-15T06:00:00-04:00,Casey Cagle,Georgia lawmakers balanced the budget without raising taxes on residents.,real,1213,7028
3029,2011-01-07T09:00:00-05:00,Scott Walker,The state is able to sharply curtail contract bargaining rights for state employee unions.,real,893,5357
13179,2016-10-04T22:27:43-04:00,Mike Pence,"""In the state of Indiana, Iâve signed more than $3.5 billion in tax relief.""",real,588,3324
2809,2010-11-15T09:00:00-05:00,Sierra Club,"If the state turns down money for high-speed rail, it will ""kill nearly 10,000 permanent Wisconsin jobs.""",fake,1305,7671
5618,2012-03-26T09:00:00-04:00,Tommy Thompson,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the stateâs unemployment rate was ""the lowest in the country for 40 consecutive months.""",fake,702,4178
6404,2012-08-06T15:43:15-04:00,Harry Reid,Says Mitt Romney did not pay taxes for 10 years.,fake,1179,6484
9733,2014-08-07T11:56:42-04:00,Michael Bloomberg,"Africa is spending ""the highest percentage of their GDP on education of any part of the world.""",fake,798,4752
6846,2012-10-08T12:00:00-04:00,Joe Straus,Says Texas lawmakers last year expanded public educationâs share of state spending.,real,720,4558
13024,2016-09-07T22:00:47-04:00,Donald Trump,"""I was totally against the war in Iraq.""",fake,441,2365
15032,2018-02-12T16:48:38-05:00,Matt Gaetz,"The ""FBI was actively investigating Hillary Clinton's use of a private email server"" on Sept. 2, 2016.",fake,948,5704
12359,2016-05-11T05:00:00-04:00,Freedom Partners Action Fund,"""Russ Feingold got a memo in 2009 that outlined veteran harm"" at a Wisconsin VA facility ""and nothing was done.""",fake,835,4880
2215,2010-08-12T06:00:00-04:00,Liz Carter,"Hank Johnson voted against legislation to help ""first responders, teachers, vets and troops.""",real,521,3233
15611,2018-07-18T06:00:00-04:00,Club for Growth,"Says Leah Vukmir ""wrote a letter seeking leniency for a fellow state legislator convicted of sexual assault.""",real,814,4715
13634,2017-01-19T06:00:00-05:00,Jerry Brown,"The uninsured rate in California reached ""a historic low of 7.4 percent in 2016.""",real,445,2666
4614,2011-10-17T05:15:00-04:00,Christine Whitman,"""The proudest accomplishment (of my tenure) was leaving the state with a $1.2 billion surplus, which was the largest weâd ever had, and getting spending under control and a balanced budget.""",real,600,3586
6172,2012-06-28T12:50:59-04:00,Rush Limbaugh,"""Obamacare is . . . the largest tax increase in the history of the world.""",fake,1323,7648
16537,2019-02-27T10:57:33-05:00,E. Gordon Gee,"West Virginia has ""the nationâs lowest workforce participation rate, which hovers around 50 percent, when the national average is about 63 percent.""",real,561,3295
6469,2012-08-16T06:00:00-04:00,Americans for Prosperity,"Says President Obama said of the national debt, ""If I don't have this done in three years, then there's going to be a one-term proposition.""",fake,883,5033
16006,2018-10-12T16:59:00-04:00,Chris Collins,"""Nate McMurray lobbied to send our jobs to China. (And Korea, too.)""",fake,746,4417
16172,2018-11-05T10:45:28-05:00,Tony Thurmond,"Says Marshall Tuck ""is backed by Donald Trumpâs education advisor"" pictured as Betsy DeVos.",fake,465,2752
17801,2020-01-22T13:07:11-05:00,Bloggers,"Says a ""fact check"" shows that Nancy Pelosi moved ""billions of Social Security funds to cover impeachment costs.""",fake,324,1765
14518,2017-09-11T15:55:52-04:00,Tweets,"""Paul Ryan doesn't know what the minimum wage is in Wisconsin.""",fake,325,1779
1668,2010-04-07T19:29:53-04:00,Patrick McHenry,"""Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms.""",fake,1578,9716
13612,2017-01-13T05:00:00-05:00,Scott Walker,"Wisconsin property taxes, as a percentage of personal income, ""are the lowest that they've been since the end of World War II.""",real,688,4093
8077,2013-07-26T16:32:41-04:00,Republican Party of Florida,"Rick Scott Â ""invested $38 million in the Port of Jacksonville's vital Mile Point Project,"" which ""covered missing federal funds for the project.""",real,694,4027
5698,2012-04-06T16:34:55-04:00,Barack Obama,"Under the House Republican budget, ""if these cuts were to be spread out evenly â¦ the year after next, nearly 10 million college students would see their financial aid cut by an average of more than $1,000 each.""",real,1358,7941
8265,2013-09-13T14:06:11-04:00,John Kerry,"Says he ""opposed the presidentâs decision to go into Iraq"" in 2003.",fake,945,5222
3652,2011-04-28T11:40:07-04:00,John Boehner,"President Barack Obama ""took exactly none of his own deficit reduction commissionâs ideas. Not one.""",fake,1323,8399
10705,2015-04-09T15:30:27-04:00,Rand Paul,"""Debt doubled"" under Bush ""and now itâs tripling under Barack Obamaâs watch.""",real,572,3347
5836,2012-05-01T20:31:39-04:00,Mary Nolan,"Says ""Amanda Fritz publicly claimed to be endorsed by NARAL Pro-Choice Oregon, both on her website and in the voterâs guide.""",real,803,4810
2078,2010-07-20T00:00:01-04:00,John Loughlin,"Transporting drugs ""is the price of admission"" for people crossing the border illegally.",fake,1011,5862
18031,2020-03-01T15:00:00-05:00,Quentin Fulks,Says California has a top income tax rate of 13.3% âand people arenât leaving.â,real,835,4952
2471,2010-09-24T20:03:18-04:00,Susan Latvala,"""One of the other inaccuracies ...Â is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Iâve been in office. It was a quarter mill tax in the unincorporated area only.""",fake,363,2090
17448,2019-10-24T12:48:30-04:00,Viral image,"Barnes & Noble and Target have the book ""If You Give a Pig the White House"" in their childrenâs sections.",fake,412,2276
6135,2012-06-24T07:30:00-04:00,Chris Christie,"Says New Jerseyâs job growth in May represents ""25 percent of all the jobs created in the country.""",fake,601,3462
2103,2010-07-23T11:35:03-04:00,Rachel Maddow,"Marco Rubio's ""economic proposals will add $3.5 trillion to the federal deficit.""",real,1327,7772
6384,2012-08-03T09:57:04-04:00,George Allen,"Tim Kaine, as governor, proposed tax increases on people earning ""as little as $17,000.""",real,567,3269
5881,2012-05-09T10:39:28-04:00,Shaun Ireland,"Says no Austin City Council ""member lives south of"" Lady Bird Lake ""or north of 45th Street.""",real,382,2187
7716,2013-05-01T11:50:30-04:00,Barack Obama,"Long-term federal investment in U.S. airports is urgent because ""there was a recent survey of the top airports â¦ in the world, and there was not a single U.S. airport that came in the top 25.""",real,879,5322
4204,2011-07-31T06:00:00-04:00,Tom Leppert,"Says opponent David Dewhurst is a ""career politician.""",fake,612,3674
2114,2010-07-25T06:00:00-04:00,Georgia politicians ,"Georgia is ""the Saudi Arabia of pine trees.""",fake,771,4549
10912,2015-06-09T10:00:00-04:00,Anonymous Activist,"""500 percent more traffic here?""",real,979,5961
12248,2016-04-15T16:36:45-04:00,"Our City, Our Safety, Our Choice","Austinâs Stop Abuse for Everyone has seen in its offices ""sexual assault survivors that report being attacked by their ridesharing drivers, at a rate of one per month.""",real,815,4807
17427,2019-10-17T16:40:09-04:00,Richard Ojeda,"""75-100 folks (are) killed a month and over 200 wounded by senseless gun violence.""",fake,354,1969
14857,2017-12-18T14:30:00-05:00,Verified Politics,"Says Marco Rubio tweeted a verse from the New Testament to shame ""his own constituents for flocking to Trump rally.""",fake,805,4769
5096,2012-01-08T19:27:05-05:00,David Dewhurst,"""Ballistic tests have confirmed that the death of at least one U.S. Border Patrol agent was caused by"" weapons that were part of a federal arms trafficking operation.",fake,1199,7034
6446,2012-08-10T16:29:04-04:00,Multnomah County Library Foundation,"Says library district would come ""at no direct cost to the city budget.""",fake,891,5079
2285,2010-08-27T20:31:23-04:00,Sam Rashid,"The sales tax increase, if approved, will cost taxpayers ""up to $300 million per year, in perpetuity, to finance a rail system for the City of Tampa.""",fake,1166,6754
14682,2017-10-26T17:07:27-04:00,Doug Jones,"Says Roy Moore ""has advocated getting the federal government out of health care altogether, which means doing away with Medicaid, which means doing away with Medicare.""",fake,693,4250
15499,2018-06-15T09:46:19-04:00,Fareed Zakaria,"""When you tally up their representation in Congress and governorships, the Democrats almost have their lowest representation in about 100 years.""",real,1061,6562
10370,2015-01-11T11:46:44-05:00,Chris  Coons,"""Keystone means unlocking the Canadian tar sands.""",fake,1141,6741
2006,2010-07-06T16:11:38-04:00,Jorge Ramos,"""President Barack Obama has deported more people in his first year in office than George W. Bush in his last year in office.""",real,368,2204
5432,2012-02-27T14:21:50-05:00,Mitt Romney,"""The president gave the (auto) companies to the UAW.""",fake,993,5662
3661,2011-04-29T09:00:00-04:00,JoAnne Kloppenburg,"""There are legitimate and widespread anomalies, and widespread questions about the conduct of (the Wisconsin Supreme Court) election, most visibly in Waukesha County, but also in counties around the state.""",fake,1236,7591
10121,2014-10-22T17:07:32-04:00,Tom Cotton,"Says Mark Pryor ""votes with Obama 93 percent of the time.""",real,587,3487
14268,2017-06-27T11:02:31-04:00,Pat Toomey,"""Remember, Obamacare created a new category of eligibility. Working-age, able-bodied adults with no dependents for the first time became eligible for Medicaid if their income is below 138 percent of the poverty level. Weâre going to continue that eligibility. No one loses coverage.""",real,589,3545
14922,2018-01-12T11:42:28-05:00,Keisha Lance Bottoms,"""Atlanta is on its strongest financial footing in 40 years.""",real,1032,5833
5000,2011-12-18T06:00:00-05:00,Rick Perry,Says Texas did not bail out a loan program he oversaw as state agriculture commissioner.,fake,871,5293
13127,2016-09-26T21:54:04-04:00,Hillary Clinton,"Says Donald Trump once suggested that he ""would try to negotiate down the national debt.""",real,964,5189
5962,2012-05-23T00:01:00-04:00,Brendan Doherty,"""Over the past five years the federal government has paid out $601 million in retirement and disability benefits to deceased former federal employees.""",real,642,3954
5887,2012-05-10T07:30:00-04:00,Lou Greenwald,"New Jersey has ""the highest property taxes in the nation and not by a little. They are the highest property taxes in the nation, more than double the national average.""",real,589,3413
142,2007-10-17T00:00:00-04:00,Log Cabin Republicans,"Mitt Romney has ""a pro-choice record.""",real,263,1471
16527,2019-02-25T12:41:47-05:00,Elizabeth Warren,"""The high cost of child care is the No. 1 reason people give for having fewer children than theyâd like.""",real,781,4499
8786,2014-01-17T15:28:40-05:00,National Republican Congressional Committee,"Alex Sink ""used a taxpayer-funded plane so she could get to a vacation in the Bahamas.""",real,1344,7910
8425,2013-10-20T05:00:00-04:00,Mary Burke,"""Weâre 49th in the United States in new businesses created.""",real,849,5202
12037,2016-03-11T11:00:00-05:00,Ron Johnson,"Says Barack Obama ""has the legal authority to let in really however many refugees he wants, from whatever country.""",real,818,5006
